crystal_id,Binding Energy (kJ/mol/OSDA),Host,Guest SMILES,Guests/Cell,Metric,Parent ID,Substrate Theory,Complex
137443467,-46.873651465903905,ZON,C1CN2CCN1CC2,4,MD,83507885,DFT,"ZON,C1CN2CCN1CC2"
137448488,-80.07245575379861,ZON,C1CN2CCN1CC2,3,frz,137442945,SLC,"ZON,C1CN2CCN1CC2"
137448488,-43.79546865243154,ZON,C1CN2CCN1CC2,3,opt,137442945,SLC,"ZON,C1CN2CCN1CC2"
137448490,-27.10302146340593,ZON,C1CN2CCN1CC2,3,MD,137442949,SLC,"ZON,C1CN2CCN1CC2"
137325458,-103.67849299023668,ZON,c1c[nH]cn1,2,frz,83508372,DFT,"ZON,c1c[nH]cn1"
137325458,-103.47267871569083,ZON,c1c[nH]cn1,2,opt,83508372,DFT,"ZON,c1c[nH]cn1"
137325458,-93.3258706271043,ZON,c1c[nH]cn1,2,MD,83508372,DFT,"ZON,c1c[nH]cn1"
137448497,-101.38320509765164,ZON,c1c[nH]cn1,3,opt,137443031,SLC,"ZON,c1c[nH]cn1"
137448499,-103.04732609526968,ZON,c1c[nH]cn1,4,frz,137443033,SLC,"ZON,c1c[nH]cn1"
137448501,-94.10477510369485,ZON,c1c[nH]cn1,4,MD,137443035,SLC,"ZON,c1c[nH]cn1"
