,Binding Energy (kJ/mol/OSDA),Host,Guest SMILES,Guests/Cell,ID,Constant,Metric,Theory,Parent ID,Method
68,-69.36464607205937,AFY,CCN(CC)CC,1,147629468,P,frz,DFT,83496873,"DFT (frz, P)"
69,-67.7473931176773,AFY,CCN(CC)CC,1,148085367,V,frz,DFT,83496873,"DFT (frz, V)"
70,-67.838464634569,AFY,CCN(CC)CC,1,84753458,P,frz,DFT,83496874,"DFT (frz, P)"
71,-67.19371121575362,AFY,CCN(CC)CC,1,148085614,V,frz,DFT,83496874,"DFT (frz, V)"
72,-70.70731148985527,AFY,CCN(CC)CC,1,84772451,P,frz,DFT,83496875,"DFT (frz, P)"
73,-70.07760013048745,AFY,CCN(CC)CC,1,148085669,V,frz,DFT,83496875,"DFT (frz, V)"
74,-92.55534996366339,GME,CCP(CC)CC,1,84741894,P,frz,DFT,83496888,"DFT (frz, P)"
75,-91.25481292568607,GME,CCP(CC)CC,1,148085630,V,frz,DFT,83496888,"DFT (frz, V)"
76,-89.55340838065078,GME,CCP(CC)CC,1,84720515,P,frz,DFT,83496889,"DFT (frz, P)"
77,-89.29153953727874,GME,CCP(CC)CC,1,148085365,V,frz,DFT,83496889,"DFT (frz, V)"
78,-89.48982070360222,GME,CCP(CC)CC,1,147685747,P,frz,DFT,83496890,"DFT (frz, P)"
79,-85.92030140469811,GME,CCP(CC)CC,1,148085620,V,frz,DFT,83496890,"DFT (frz, V)"
80,-84.05410670842865,GME,CCP(CC)CC,2,147627109,P,frz,DFT,83496891,"DFT (frz, P)"
81,-72.78469467444482,GME,CCP(CC)CC,2,148085618,V,frz,DFT,83496891,"DFT (frz, V)"
82,-84.65332581608575,GME,CCP(CC)CC,2,84751298,P,frz,DFT,83496892,"DFT (frz, P)"
83,-72.73957332039564,GME,CCP(CC)CC,2,148085880,V,frz,DFT,83496892,"DFT (frz, V)"
84,-175.09047303853885,MTW,CC(C)(C)CC(C)(C)N,1,147905893,P,frz,DFT,83496922,"DFT (frz, P)"
85,-179.50424263746407,MTW,CC(C)(C)CC(C)(C)N,1,148085648,V,frz,DFT,83496922,"DFT (frz, V)"
86,-94.05571000318606,RTH,CC(C)NC(C)C,1,84733549,P,frz,DFT,83496951,"DFT (frz, P)"
87,-93.66560157276211,RTH,CC(C)NC(C)C,1,148085332,V,frz,DFT,83496951,"DFT (frz, V)"
88,-96.50245004067857,RTH,CC(C)NC(C)C,1,147617396,P,frz,DFT,83496952,"DFT (frz, P)"
89,-96.26304876600275,RTH,CC(C)NC(C)C,1,148085352,V,frz,DFT,83496952,"DFT (frz, V)"
90,-96.06486119043257,RTH,CC(C)NC(C)C,2,147905871,P,frz,DFT,83496956,"DFT (frz, P)"
91,-94.24611555626882,RTH,CC(C)NC(C)C,2,148085338,V,frz,DFT,83496956,"DFT (frz, V)"
92,-63.74779924427707,DFT,CNC,1,147619863,P,frz,DFT,83496980,"DFT (frz, P)"
93,-64.02965694879907,DFT,CNC,1,148085603,V,frz,DFT,83496980,"DFT (frz, V)"
94,-63.48270972134251,DFT,CNC,1,147619861,P,frz,DFT,83496981,"DFT (frz, P)"
95,-64.85190473927852,DFT,CNC,1,148085520,V,frz,DFT,83496981,"DFT (frz, V)"
96,-64.58867448822078,DFT,CNC,1,147620743,P,frz,DFT,83496982,"DFT (frz, P)"
97,-64.33655355546819,DFT,CNC,1,148085613,V,frz,DFT,83496982,"DFT (frz, V)"
98,-105.66834680938386,SOD,c1c[nH]cn1,1,147622482,P,frz,DFT,83497236,"DFT (frz, P)"
99,-98.00579919500221,SOD,c1c[nH]cn1,1,148085616,V,frz,DFT,83497236,"DFT (frz, V)"
100,-88.81407909858407,SOD,c1c[nH]cn1,2,147621677,P,frz,DFT,83497239,"DFT (frz, P)"
101,-88.06741500343517,SOD,c1c[nH]cn1,2,148085629,V,frz,DFT,83497239,"DFT (frz, V)"
102,-97.791399675643,SOD,c1c[nH]cn1,2,147627637,P,frz,DFT,83497240,"DFT (frz, P)"
103,-94.29349852592543,SOD,c1c[nH]cn1,2,148085641,V,frz,DFT,83497240,"DFT (frz, V)"
104,-59.54032295161458,GME,C1CNCCN1,1,147613438,P,frz,DFT,83497296,"DFT (frz, P)"
105,-59.27958781061382,GME,C1CNCCN1,1,148085359,V,frz,DFT,83497296,"DFT (frz, V)"
106,-61.27711444801925,GME,C1CNCCN1,1,86531164,P,frz,DFT,83497297,"DFT (frz, P)"
107,-60.97573873064807,GME,C1CNCCN1,1,148085383,V,frz,DFT,83497297,"DFT (frz, V)"
108,-78.70550447313732,MTW,C1CN2CCN1CC2,1,124153622,P,frz,DFT,83497317,"DFT (frz, P)"
109,-77.86985294373788,MTW,C1CN2CCN1CC2,1,148473670,V,frz,DFT,83497317,"DFT (frz, V)"
110,-94.41877215461899,MTW,CC(C)CN,2,88190817,P,frz,DFT,83499561,"DFT (frz, P)"
111,-90.02876929906965,MTW,CC(C)CN,2,148085748,V,frz,DFT,83499561,"DFT (frz, V)"
112,-53.44288956115663,SBN,CN,1,147617762,P,frz,DFT,83499569,"DFT (frz, P)"
113,-51.441238176847804,SBN,CN,1,148085631,V,frz,DFT,83499569,"DFT (frz, V)"
114,-57.41566662980564,SBN,CN,3,84699687,P,frz,DFT,83499575,"DFT (frz, P)"
115,-56.75572320741581,SBN,CN,3,148085335,V,frz,DFT,83499575,"DFT (frz, V)"
116,-61.98367185216492,SBN,CN,3,84704213,P,frz,DFT,83499576,"DFT (frz, P)"
117,-59.711659630956554,SBN,CN,3,148085759,V,frz,DFT,83499576,"DFT (frz, V)"
118,-54.50893996441103,PON,CN,3,147905874,P,frz,DFT,83500046,"DFT (frz, P)"
119,-53.93287121983138,PON,CN,3,148375011,V,frz,DFT,83500046,"DFT (frz, V)"
120,-70.94517382386572,AFY,CCCNCCC,1,87638176,P,frz,DFT,83500162,"DFT (frz, P)"
121,-70.09124218811199,AFY,CCCNCCC,1,148085905,V,frz,DFT,83500162,"DFT (frz, V)"
122,-69.39684128947376,AFY,CCCNCCC,1,84753454,P,frz,DFT,83500164,"DFT (frz, P)"
123,-67.31577381340807,AFY,CCCNCCC,1,148085892,V,frz,DFT,83500164,"DFT (frz, V)"
124,-93.73162670989426,BEC,C1CN2CCN1CC2,4,84943939,P,frz,DFT,83500496,"DFT (frz, P)"
125,-92.74734487098378,BEC,C1CN2CCN1CC2,4,148383037,V,frz,DFT,83500496,"DFT (frz, V)"
126,-29.694244906163238,SOD,CCN(CC)CC,1,84740720,P,frz,DFT,83500743,"DFT (frz, P)"
127,-23.00918415289758,SOD,CCN(CC)CC,1,148085596,V,frz,DFT,83500743,"DFT (frz, V)"
128,-9.609160884740216,SOD,CCN(CC)CC,1,147628217,P,frz,DFT,83500744,"DFT (frz, P)"
129,8.954238879370834,SOD,CCN(CC)CC,1,148085678,V,frz,DFT,83500744,"DFT (frz, V)"
130,-31.552108096121906,LTA,C1CNCCN1,1,85202111,P,frz,DFT,83500750,"DFT (frz, P)"
131,-31.403946222781233,LTA,C1CNCCN1,1,148085741,V,frz,DFT,83500750,"DFT (frz, V)"
132,-70.15447769378919,RTH,C1CCNCC1,1,84941644,P,frz,DFT,83500854,"DFT (frz, P)"
133,-69.70230508932525,RTH,C1CCNCC1,1,148085673,V,frz,DFT,83500854,"DFT (frz, V)"
134,-68.4593678502146,RTH,C1CCNCC1,1,84937356,P,frz,DFT,83500855,"DFT (frz, P)"
135,-68.10484320120692,RTH,C1CCNCC1,1,148085665,V,frz,DFT,83500855,"DFT (frz, V)"
136,-48.847457425286194,AFY,CCCCN,1,84745105,P,frz,DFT,83504873,"DFT (frz, P)"
137,-47.948606089771154,AFY,CCCCN,1,148085903,V,frz,DFT,83504873,"DFT (frz, V)"
138,-46.166323700583625,AFY,CCCCN,1,147624070,P,frz,DFT,83504875,"DFT (frz, P)"
139,-45.249726787323254,AFY,CCCCN,1,148085646,V,frz,DFT,83504875,"DFT (frz, V)"
140,-47.809289989427945,AFY,CCCCN,1,84756248,P,frz,DFT,83504878,"DFT (frz, P)"
141,-47.112374683678354,AFY,CCCCN,1,148085656,V,frz,DFT,83504878,"DFT (frz, V)"
142,-96.29665025676523,ZON,C1CN2CCN1CC2,2,147619982,P,frz,DFT,83507881,"DFT (frz, P)"
143,-89.94185147465915,ZON,C1CN2CCN1CC2,2,148085692,V,frz,DFT,83507881,"DFT (frz, V)"
144,-88.41730642797742,LAU,C1CCNC1,1,147629944,P,frz,DFT,83508363,"DFT (frz, P)"
145,-84.51279786027128,LAU,C1CCNC1,1,148085387,V,frz,DFT,83508363,"DFT (frz, V)"
146,-85.70873324668496,LAU,C1CCNC1,2,85714257,P,frz,DFT,83508366,"DFT (frz, P)"
147,-82.40713820903764,LAU,C1CCNC1,2,148085879,V,frz,DFT,83508366,"DFT (frz, V)"
148,-83.58351023450375,ZON,c1c[nH]cn1,1,84930372,P,frz,DFT,83508369,"DFT (frz, P)"
149,-81.20631101753693,ZON,c1c[nH]cn1,1,148085862,V,frz,DFT,83508369,"DFT (frz, V)"
150,-90.70258602219845,ZON,c1c[nH]cn1,1,85723716,P,frz,DFT,83508371,"DFT (frz, P)"
151,-90.42490130723007,ZON,c1c[nH]cn1,1,148085633,V,frz,DFT,83508371,"DFT (frz, V)"
152,-86.06705266283379,ZON,c1c[nH]cn1,4,86661965,P,frz,DFT,83508379,"DFT (frz, P)"
153,-85.43420046549298,ZON,c1c[nH]cn1,4,148085634,V,frz,DFT,83508379,"DFT (frz, V)"
154,-50.35143662868108,AFI,CCCN,1,147662687,P,frz,DFT,83508399,"DFT (frz, P)"
155,-41.55747721241471,AFI,CCCN,1,148085385,V,frz,DFT,83508399,"DFT (frz, V)"
156,-2.627577625071537,LTA,NC1CCCCC1,3,88904894,P,frz,DFT,83508614,"DFT (frz, P)"
157,2.7638029793974037,LTA,NC1CCCCC1,3,148085699,V,frz,DFT,83508614,"DFT (frz, V)"
158,-54.97441628469059,RRO,CNC,1,147608512,P,frz,DFT,83508738,"DFT (frz, P)"
159,-54.48139180103796,RRO,CNC,1,148085606,V,frz,DFT,83508738,"DFT (frz, V)"
160,-69.6952182434949,RRO,CNC,1,84700227,P,frz,DFT,83508739,"DFT (frz, P)"
161,-64.83103882668212,RRO,CNC,1,148455933,V,frz,DFT,83508739,"DFT (frz, V)"
162,-68.0686139330976,RRO,CNC,1,84767001,P,frz,DFT,83508740,"DFT (frz, P)"
163,-67.76474792993434,RRO,CNC,1,148085624,V,frz,DFT,83508740,"DFT (frz, V)"
164,-53.28703539667257,RRO,CNC,2,147615579,P,frz,DFT,83508741,"DFT (frz, P)"
165,-52.15529361504484,RRO,CNC,2,148085589,V,frz,DFT,83508741,"DFT (frz, V)"
166,-61.339250021193486,RRO,CNC,2,147615581,P,frz,DFT,83508743,"DFT (frz, P)"
167,-61.12728820312739,RRO,CNC,2,148085695,V,frz,DFT,83508743,"DFT (frz, V)"
168,-52.70332919676846,AFR,c1ccncc1,2,148480319,P,frz,DFT,83509654,"DFT (frz, P)"
169,-44.29237013832066,AFR,c1ccncc1,2,148085377,V,frz,DFT,83509654,"DFT (frz, V)"
170,-66.74402889708526,ACO,NCCN,1,84737015,P,frz,DFT,83510402,"DFT (frz, P)"
171,-54.2619224611918,ACO,NCCN,1,148085353,V,frz,DFT,83510402,"DFT (frz, V)"
172,-58.36636064670081,ACO,NCCN,2,84767595,P,frz,DFT,83510404,"DFT (frz, P)"
173,-50.24595551353766,ACO,NCCN,2,148085906,V,frz,DFT,83510404,"DFT (frz, V)"
174,-49.396892043969586,ACO,NCCN,3,147626238,P,frz,DFT,83510407,"DFT (frz, P)"
175,-46.79953233073476,ACO,NCCN,3,148085736,V,frz,DFT,83510407,"DFT (frz, V)"
176,-52.19497142885553,ACO,NCCN,3,87082779,P,frz,DFT,83510408,"DFT (frz, P)"
177,-52.56831296415129,ACO,NCCN,3,148377485,V,frz,DFT,83510408,"DFT (frz, V)"
178,-50.00209034612277,AFI,CC(C)N,1,84747987,P,frz,DFT,83511536,"DFT (frz, P)"
179,-44.54091291344721,AFI,CC(C)N,1,148085343,V,frz,DFT,83511536,"DFT (frz, V)"
180,-80.9428810418974,AFI,C1CNCCNC1,1,84926511,P,frz,DFT,83511547,"DFT (frz, P)"
181,-70.20601435592815,AFI,C1CNCCNC1,1,148085548,V,frz,DFT,83511547,"DFT (frz, V)"
182,-75.14222584389805,JRY,CCNCC,1,84849641,P,frz,DFT,83511738,"DFT (frz, P)"
183,-74.9449963674442,JRY,CCNCC,1,148085344,V,frz,DFT,83511738,"DFT (frz, V)"
184,-97.94644625809597,JRY,CCNCC,2,85978944,P,frz,DFT,83511741,"DFT (frz, P)"
185,-94.33126384013431,JRY,CCNCC,2,148085608,V,frz,DFT,83511741,"DFT (frz, V)"
186,-62.61236304022314,AFI,C1COCCN1,1,86513841,P,frz,DFT,83511765,"DFT (frz, P)"
187,-54.62487317210173,AFI,C1COCCN1,1,148085369,V,frz,DFT,83511765,"DFT (frz, V)"
188,-76.99116896718773,DFT,NCCN,1,84744838,P,frz,DFT,83511923,"DFT (frz, P)"
189,-79.95725275051502,DFT,NCCN,1,148085355,V,frz,DFT,83511923,"DFT (frz, V)"
190,-89.00393034358731,DFT,NCCN,1,147618146,P,frz,DFT,83511924,"DFT (frz, P)"
191,-87.78895454659505,DFT,NCCN,1,148085340,V,frz,DFT,83511924,"DFT (frz, V)"
192,-101.26718089321913,AFN,CC(C)N,5,87807474,P,frz,DFT,83511939,"DFT (frz, P)"
193,-93.47471832091213,AFN,CC(C)N,5,148374990,V,frz,DFT,83511939,"DFT (frz, V)"
194,-92.52941857241595,LAU,C1CN2CCN1CC2,1,86477967,P,frz,DFT,83512332,"DFT (frz, P)"
195,-88.71659999243276,LAU,C1CN2CCN1CC2,1,148085765,V,frz,DFT,83512332,"DFT (frz, V)"
196,-92.72643771091593,LAU,C1CN2CCN1CC2,1,86045265,P,frz,DFT,83512333,"DFT (frz, P)"
197,-86.64470247999283,LAU,C1CN2CCN1CC2,1,148085349,V,frz,DFT,83512333,"DFT (frz, V)"
198,-85.33358582805441,LAU,c1ccncc1,1,147617761,P,frz,DFT,83512877,"DFT (frz, P)"
199,-85.42053742231053,LAU,c1ccncc1,1,148085674,V,frz,DFT,83512877,"DFT (frz, V)"
200,-10.017803177861726,ATN,CCN(CC)CC,1,147616843,P,frz,DFT,83513269,"DFT (frz, P)"
201,-1.272898821640884,ATN,CCN(CC)CC,1,148085643,V,frz,DFT,83513269,"DFT (frz, V)"
202,-51.69648909297196,BPH,CCN(CC)CC,1,147622224,P,frz,DFT,83513275,"DFT (frz, P)"
203,-51.642864488770364,BPH,CCN(CC)CC,1,148085900,V,frz,DFT,83513275,"DFT (frz, V)"
204,-74.00362588661763,BPH,CCN(CC)CC,2,147919558,P,frz,DFT,83513277,"DFT (frz, P)"
205,-73.56288389653703,BPH,CCN(CC)CC,2,148393037,V,frz,DFT,83513277,"DFT (frz, V)"
206,-72.25494836517807,ASV,CNC,1,84758941,P,frz,DFT,83513290,"DFT (frz, P)"
207,-71.55194869593562,ASV,CNC,1,148085382,V,frz,DFT,83513290,"DFT (frz, V)"
208,-67.1231302836041,ASV,CNC,1,147610522,P,frz,DFT,83513291,"DFT (frz, P)"
209,-66.99147029242361,ASV,CNC,1,148198205,V,frz,DFT,83513291,"DFT (frz, V)"
210,-71.78774527951762,ASV,CNC,1,84743372,P,frz,DFT,83513292,"DFT (frz, P)"
211,-71.39359411472283,ASV,CNC,1,148198675,V,frz,DFT,83513292,"DFT (frz, V)"
212,-69.91297786368565,ASV,CNC,2,84806560,P,frz,DFT,83513293,"DFT (frz, P)"
213,-69.4489119977985,ASV,CNC,2,148085378,V,frz,DFT,83513293,"DFT (frz, V)"
214,-94.22050111924442,AFI,N[C@H]1CC[C@H](N)CC1,1,84700226,P,frz,DFT,83514924,"DFT (frz, P)"
215,-84.14834294341823,AFI,N[C@H]1CC[C@H](N)CC1,1,148085361,V,frz,DFT,83514924,"DFT (frz, V)"
216,-63.355919343627676,GON,C1CN2CCN1CC2,1,85707049,P,frz,DFT,83517196,"DFT (frz, P)"
217,-56.5989500203858,GON,C1CN2CCN1CC2,1,148198218,V,frz,DFT,83517196,"DFT (frz, V)"
218,-124.86658130269089,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,86550735,P,frz,DFT,83518459,"DFT (frz, P)"
219,-124.24443342657592,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,148085651,V,frz,DFT,83518459,"DFT (frz, V)"
220,-63.25766546042646,SAS,C1CCNCC1,1,84815466,P,frz,DFT,83519527,"DFT (frz, P)"
221,-61.692610092541365,SAS,C1CCNCC1,1,148197808,V,frz,DFT,83519527,"DFT (frz, V)"
222,-79.15345970480489,THO,NCCN,1,147613147,P,frz,DFT,83519548,"DFT (frz, P)"
223,-72.90899910822331,THO,NCCN,1,148085675,V,frz,DFT,83519548,"DFT (frz, V)"
224,-77.30673574359588,THO,NCCN,1,84706965,P,frz,DFT,83519550,"DFT (frz, P)"
225,-75.41950146117999,THO,NCCN,1,148085659,V,frz,DFT,83519550,"DFT (frz, V)"
226,-110.66393921501127,AWW,C1CCCNCC1,1,85809301,P,frz,DFT,83519929,"DFT (frz, P)"
227,-109.55179359932862,AWW,C1CCCNCC1,1,148085362,V,frz,DFT,83519929,"DFT (frz, V)"
228,-81.08925841946116,PHI,CN1CCN(C)CC1,2,85011401,P,frz,DFT,83521925,"DFT (frz, P)"
229,-65.3125207730035,PHI,CN1CCN(C)CC1,2,148382153,V,frz,DFT,83521925,"DFT (frz, V)"
230,-84.1576021559462,PHI,CN1CCN(C)CC1,2,147632793,P,frz,DFT,83521926,"DFT (frz, P)"
231,-70.60648916778182,PHI,CN1CCN(C)CC1,2,148085356,V,frz,DFT,83521926,"DFT (frz, V)"
232,-74.97165911731834,PHI,C1COCCN1,1,147679897,P,frz,DFT,83522286,"DFT (frz, P)"
233,-68.62689818417196,PHI,C1COCCN1,1,148085662,V,frz,DFT,83522286,"DFT (frz, V)"
234,-72.21384658903959,AFI,C1CCNCC1,1,147905859,P,frz,DFT,83522559,"DFT (frz, P)"
235,-63.90183900255313,AFI,C1CCNCC1,1,148085769,V,frz,DFT,83522559,"DFT (frz, V)"
236,-80.38340037299689,GME,C1CN2CCN1CC2,1,147614808,P,frz,DFT,83523039,"DFT (frz, P)"
237,-80.1043967038585,GME,C1CN2CCN1CC2,1,148085594,V,frz,DFT,83523039,"DFT (frz, V)"
238,-78.31830507473568,GME,C1CN2CCN1CC2,1,84813896,P,frz,DFT,83523040,"DFT (frz, P)"
239,-77.98185598323558,GME,C1CN2CCN1CC2,1,148085894,V,frz,DFT,83523040,"DFT (frz, V)"
240,-87.36930810414941,AFI,C1CN2CCN1CC2,1,147629130,P,frz,DFT,83524050,"DFT (frz, P)"
241,-80.32860829657258,AFI,C1CN2CCN1CC2,1,148085628,V,frz,DFT,83524050,"DFT (frz, V)"
242,-89.58533150948644,AFI,C1CN2CCN1CC2,1,147671762,P,frz,DFT,83524052,"DFT (frz, P)"
243,-80.38414716926988,AFI,C1CN2CCN1CC2,1,148085644,V,frz,DFT,83524052,"DFT (frz, V)"
244,-95.47147365477369,SOD,C1CN2CCN1CC2,1,84703282,P,frz,DFT,83525771,"DFT (frz, P)"
245,-94.97108251789236,SOD,C1CN2CCN1CC2,1,148085866,V,frz,DFT,83525771,"DFT (frz, V)"
246,-94.65565178577707,SOD,C1CN2CCN1CC2,1,84708922,P,frz,DFT,83525772,"DFT (frz, P)"
247,-94.5291315669063,SOD,C1CN2CCN1CC2,1,148085331,V,frz,DFT,83525772,"DFT (frz, V)"
248,-101.91494050475471,SOD,C1CN2CCN1CC2,2,89067194,P,frz,DFT,83525775,"DFT (frz, P)"
249,-101.2920371486786,SOD,C1CN2CCN1CC2,2,148197239,V,frz,DFT,83525775,"DFT (frz, V)"
250,-93.6816731304352,BEC,CN(C)CCN(C)C,1,147625713,P,frz,DFT,83525944,"DFT (frz, P)"
251,-91.84679949469074,BEC,CN(C)CCN(C)C,1,148197369,V,frz,DFT,83525944,"DFT (frz, V)"
252,-62.6964075321706,DFT,C1CNCCN1,1,84786139,P,frz,DFT,83525972,"DFT (frz, P)"
253,-57.064995282360925,DFT,C1CNCCN1,1,148085680,V,frz,DFT,83525972,"DFT (frz, V)"
254,-164.51634908558918,DFT,C1CNCCN1,1,147609215,P,frz,DFT,83525974,"DFT (frz, P)"
255,-133.56081061057,DFT,C1CNCCN1,1,148085375,V,frz,DFT,83525974,"DFT (frz, V)"
256,-125.61965105739509,CZP,NCCNCCNCCN,1,86571286,P,frz,DFT,83526154,"DFT (frz, P)"
257,-115.84495901428168,CZP,NCCNCCNCCN,1,148085622,V,frz,DFT,83526154,"DFT (frz, V)"
258,-148.09995292697744,NAT,C1CN2CCN1CC2,1,147626241,P,frz,DFT,83526160,"DFT (frz, P)"
259,-142.15334150977964,NAT,C1CN2CCN1CC2,1,148197245,V,frz,DFT,83526160,"DFT (frz, V)"
260,-146.6460377787253,NAT,C1CN2CCN1CC2,4,84743712,P,frz,DFT,83526169,"DFT (frz, P)"
261,-130.78545825945787,NAT,C1CN2CCN1CC2,4,148454089,V,frz,DFT,83526169,"DFT (frz, V)"
262,-57.15074949395855,RTH,c1ccncc1,2,147621750,P,frz,DFT,83527981,"DFT (frz, P)"
263,-56.50074003801289,RTH,c1ccncc1,2,148085346,V,frz,DFT,83527981,"DFT (frz, V)"
264,-94.48942786286145,AFN,NCCCN,1,84797907,P,frz,DFT,83528902,"DFT (frz, P)"
265,-92.30438878430687,AFN,NCCCN,1,148085388,V,frz,DFT,83528902,"DFT (frz, V)"
266,-105.37692451632984,SOD,NCCN,1,84751300,P,frz,DFT,83528921,"DFT (frz, P)"
267,-92.79465378817376,SOD,NCCN,1,148198213,V,frz,DFT,83528921,"DFT (frz, V)"
268,-67.07022738951804,TON,c1ccncc1,1,147663834,P,frz,DFT,83530453,"DFT (frz, P)"
269,-71.13550363599056,TON,c1ccncc1,1,148085650,V,frz,DFT,83530453,"DFT (frz, V)"
270,-92.46318237367916,SFN,CCN(CC)CC,1,86148119,P,frz,DFT,83533941,"DFT (frz, P)"
271,-85.66096916006987,SFN,CCN(CC)CC,1,148374965,V,frz,DFT,83533941,"DFT (frz, V)"
272,-83.09339237073425,SFN,CCN(CC)CC,2,148396733,P,frz,DFT,83533943,"DFT (frz, P)"
273,-77.6871980553889,SFN,CCN(CC)CC,2,148085376,V,frz,DFT,83533943,"DFT (frz, V)"
274,-62.57561371630015,THO,C[C@H](N)CN,1,84730493,P,frz,DFT,83538681,"DFT (frz, P)"
275,-58.40192078920872,THO,C[C@H](N)CN,1,148085626,V,frz,DFT,83538681,"DFT (frz, V)"
276,-82.27202693839399,THO,C[C@@H](N)CN,1,147609040,P,frz,DFT,83538682,"DFT (frz, P)"
277,-82.07587327310456,THO,C[C@@H](N)CN,1,148085391,V,frz,DFT,83538682,"DFT (frz, V)"
278,-64.52096785339404,THO,C[C@@H](N)CN,2,147608333,P,frz,DFT,83538685,"DFT (frz, P)"
279,-62.53066603580507,THO,C[C@@H](N)CN,2,148085591,V,frz,DFT,83538685,"DFT (frz, V)"
280,-82.31854154028122,SOD,C1CCNC1,1,84749799,P,frz,DFT,83539886,"DFT (frz, P)"
281,-86.55525384597833,SOD,C1CCNC1,1,148085688,V,frz,DFT,83539886,"DFT (frz, V)"
282,-94.76883869999477,SOD,C1CCNC1,1,147618154,P,frz,DFT,83539887,"DFT (frz, P)"
283,-95.89562789079136,SOD,C1CCNC1,1,148085670,V,frz,DFT,83539887,"DFT (frz, V)"
284,-145.62208672930015,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,147905896,P,frz,DFT,83541317,"DFT (frz, P)"
285,-136.3733746914355,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,148390501,V,frz,DFT,83541317,"DFT (frz, V)"
286,-84.97223870294457,AFI,CN1CCNCC1,1,147680652,P,frz,DFT,83542591,"DFT (frz, P)"
287,-75.2673296584555,AFI,CN1CCNCC1,1,148085652,V,frz,DFT,83542591,"DFT (frz, V)"
288,-85.62075553117307,PHI,c1c[nH]cn1,2,85694555,P,frz,DFT,83542695,"DFT (frz, P)"
289,-84.76005062682655,PHI,c1c[nH]cn1,2,148085384,V,frz,DFT,83542695,"DFT (frz, V)"
290,-67.74190503339379,PHI,C1CCNCC1,1,85851235,P,frz,DFT,83545589,"DFT (frz, P)"
291,-62.78611667651802,PHI,C1CCNCC1,1,148085677,V,frz,DFT,83545589,"DFT (frz, V)"
292,-66.92770025813104,RTH,C1CNCCN1,2,86595099,P,frz,DFT,83545666,"DFT (frz, P)"
293,-65.70991963325407,RTH,C1CNCCN1,2,148085696,V,frz,DFT,83545666,"DFT (frz, V)"
294,-67.44211505203315,RTH,C1CNCCN1,2,147617393,P,frz,DFT,83545667,"DFT (frz, P)"
295,-66.02047158579707,RTH,C1CNCCN1,2,148085660,V,frz,DFT,83545667,"DFT (frz, V)"
296,-66.64443841671564,PHI,C1CNCCN1,7,148395865,P,frz,DFT,83547572,"DFT (frz, P)"
297,-41.47849709642118,PHI,C1CNCCN1,7,148501061,V,frz,DFT,83547572,"DFT (frz, V)"
298,-52.26780175514123,LTA,C1CCCNCCC1,1,85829420,P,frz,DFT,83547843,"DFT (frz, P)"
299,-51.88489305836578,LTA,C1CCCNCCC1,1,148085607,V,frz,DFT,83547843,"DFT (frz, V)"
300,-92.30927865969188,SOD,Cc1ncc[nH]1,1,87254755,P,frz,DFT,83550143,"DFT (frz, P)"
301,-81.48934873736911,SOD,Cc1ncc[nH]1,1,148085334,V,frz,DFT,83550143,"DFT (frz, V)"
302,-93.06778053721904,SOD,Cc1ncc[nH]1,1,147619904,P,frz,DFT,83550145,"DFT (frz, P)"
303,-82.41115103297795,SOD,Cc1ncc[nH]1,1,148085857,V,frz,DFT,83550145,"DFT (frz, V)"
304,-80.79576941112478,SOD,Cc1ncc[nH]1,2,147620159,P,frz,DFT,83550146,"DFT (frz, P)"
305,-78.38515926187065,SOD,Cc1ncc[nH]1,2,148197745,V,frz,DFT,83550146,"DFT (frz, V)"
306,-83.67363088868899,SOD,Cc1ncc[nH]1,2,147615779,P,frz,DFT,83550147,"DFT (frz, P)"
307,-74.90306867707183,SOD,Cc1ncc[nH]1,2,148085895,V,frz,DFT,83550147,"DFT (frz, V)"
308,-63.60188933801342,SBN,NCCNCCN,1,84718677,P,frz,DFT,83593910,"DFT (frz, P)"
309,-54.79172810891743,SBN,NCCNCCN,1,148085649,V,frz,DFT,83593910,"DFT (frz, V)"
310,-89.79592950774284,SBN,NCCNCCN,2,84767635,P,frz,DFT,83593914,"DFT (frz, P)"
311,-83.0776604413474,SBN,NCCNCCN,2,148085350,V,frz,DFT,83593914,"DFT (frz, V)"
312,-83.31425061656796,RTH,CC1CCNCC1,1,147618879,P,frz,DFT,83595460,"DFT (frz, P)"
313,-82.6300684768686,RTH,CC1CCNCC1,1,148085595,V,frz,DFT,83595460,"DFT (frz, V)"
314,-84.90192792966126,RTH,CC1CCNCC1,1,147627128,P,frz,DFT,83595462,"DFT (frz, P)"
315,-83.19636390301082,RTH,CC1CCNCC1,1,148085593,V,frz,DFT,83595462,"DFT (frz, V)"
316,-85.8729859747595,PHI,C1CN2CCN1CC2,1,147631795,P,frz,DFT,83595466,"DFT (frz, P)"
317,-79.17069969954701,PHI,C1CN2CCN1CC2,1,148085602,V,frz,DFT,83595466,"DFT (frz, V)"
318,-83.9079054165424,PHI,C1CN2CCN1CC2,1,85957094,P,frz,DFT,83595467,"DFT (frz, P)"
319,-73.87223412457163,PHI,C1CN2CCN1CC2,1,148086536,V,frz,DFT,83595467,"DFT (frz, V)"
